person_id,label,text
317,birth_date,11.02.1966
896,passport_series,4249
1784,noise,ПОДПИСЬ ВЛАДЕЛЬЦА
1295,firstname,ВИКТОРИН
339,noise,763680
1973,passport_series,5970
613,department_code,902-699
464,surname,ШИЛОВ
1845,noise,КОД ПОДРAЗДЕЛЕНИЯ
459,noise,644-546
889,patronymic,ФИЛИППОВИЧ
1138,issued_by,ПAСПОРТНО-ВИЗОВАЯ СЛУЖ6А ОВД ПО ВОЛГОГРAДСКOЙ ОБЛАСТI В Г. ВОJЖСКNЙ
1825,noise,ЛИЧНЫЙ КОД
1687,noise,367-289
1907,birth_date,04.05.2005
688,issued_by,УПРАВЛЕНИE ПО ВОПРОCАМ МИГРАЦИИ МВД РОССИИ ПО АМУРСКОЙ O6ЛАСTИ B Г. БЛАГОВЕЩЕНСК
1266,department_code,063-238
201,passport_series,7293
818,birth_date,13.01.2001
1067,issued_by,РАЙОННЫЙ ОТДEЛ УФМС Р0ССIИ ПО УДМУРТСКОЙ PЕСПУБЛИКЕ В Г. ГЛAЗОВ
1785,passport_id,1333 028875
851,noise,14 10 2002
121,firstname,ТАMАРА
1938,patronymic,ЖДАНОВНА
682,birth_place,Г. УСТЬ-КУЛОМ
1934,issue_date,04.03.2419
1884,passport_id,9127876052
1783,birth_date,15.04.2007
1236,firstname,ТВЕРДИСЛАВ
939,passport_number,232432
1100,issued_by,ОТДЕЛ МВД РОССИИ ПО АЛТАЙСКОМУ КРАЮ В Г. НОВОАЛTАЙCК
600,birth_place,Г. ЛАГАНЬ
1907,noise,ОТДЕЛЕHИЕ
1848,surname,САВИНА
1839,passport_number,103212
1645,noise,106-909
735,passport_number,882988
1482,passport_id,4690937704
1599,noise,ПOДПИСЬ ВЛАДЕJЬЦА
50,issued_by,OТДЕЛ УФМС РОCCIИ ПО РEСПУБЛИКЕ АЛТАЙ
402,passport_id,5464 185108
888,surname,ГУЛЯЕВ
1339,surname,КОМИCСАРОВА
1944,birth_date,03.03.1979
1240,birth_place,Г. КАРТАЛЫ
1812,passport_series,1675
1980,passport_series,7274
854,passport_series,1446
1006,passport_series,6631
1945,passport_number,909466
814,passport_series,4172
1087,noise,КOД ПOДРАЗДЕЛЕНIЯ
755,department_code,556-269
1052,issued_by,РАЙОННЫЙ ОТДЕЛ УФМС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛАСТИ В Г. КОТЛАС
1413,passport_series,3569
733,passport_id,8559916481
1373,issued_by,ОТДЕЛЕНNЕ ПО ВОПРОСАМ МИГРАЦИИ 0М8Д РОССИI ПО KРАСНОЯРСКОМУ KРАЮ В Г. КРАСHОЯРСК
145,passport_series,1887
685,department_code,132-394
1633,passport_series,7259
979,gender,ЖЕН
597,passport_id,5752 634348
1198,birth_place,Г. АJЕКСАНДРОВСК
1225,noise,ДАТА ВЫДАЧИ
1115,passport_series,9489
1765,passport_id,0726 591936
1158,noise,873-649
1810,issued_by,ОТДЕЛ ПОЛИЦИИ УМВД РОССИИ ПО КАМЧАТCКОМУ КРАЮ В Г  ПЕТРОПАВЛОВCК-КАМЧАТСКИЙ
1368,department_code,652-978
750,passport_series,1471
700,noise,<<<<<<<<<<<<<<<<
866,passport_series,7346
949,passport_number,274786
421,noise,ЛИЧНЫЙ КОД
1214,issue_date,05.11.5021
1226,passport_number,121310
301,passport_number,319141
591,birth_date,03.54.1971
1023,issued_by,УПРАBЛЕНИЕ ПО ВОПРОСАМ МИГPАЦIN МВД РОССIИ ПО АМУРСКОЙ ОБЛАСТИ В Г. БЕЛОГОРCК
603,noise,РОССИЙСКАЯ ФЕDЕРАЦИЯ
1782,noise,ЛИЧНЫЙ КОД
758,department_code,071-689
1092,issued_by,ПАСПОРТНО-8ИЗОВАЯ СЛУЖБА ОВД П0 КУРГАНСКOЙ ОБЛАСТИ В Г. КУРГАН
667,issued_by,УПРАВЛЕНИЕ ВНУТРЕННNХ ДЕЛ ПО МАГАДАНСКОЙ ОБЛАCTИ
1458,department_code,561-444
347,noise,ПОДПИСЬ ВЛАДЕЛЬЦА
1197,passport_id,3392142962
234,department_code,583-144
405,noise,РОССИЙСКАЯ ФЕДЕРАЦИЯ
1505,noise,409850
1656,birth_date,95.03.1979
1533,patronymic,АЛЕKСЕЕВНА
1772,passport_id,4435 559220
1751,issued_by,ОТДЕЛ П0 ВОПРОСАМ МИГРАЦII ОМВД РОССИN ПО ЧEЧEНСКОЙ РЕСПУБЛИКЕ В Г. ГУДЕPМЕС
457,passport_id,9754806661
1981,birth_place,Г. ЕЙСК
613,birth_date,03.10.1961
72,passport_series,5242
1645,noise,ПОДПИСЬ ВЛАДЕЛЬЦА
1671,birth_date,01.01.1971
688,passport_id,5277809987
827,noise,ПОДПИСЬ ВЛАДЕЛЬЦА
1025,passport_number,945913
1262,birth_date,01.04.1964
661,birth_date,13.10.1985
1549,noise,МЕСТО ЖИТЕЛЬСТВА
1668,noise,ДАТА ВЫДАЧI
768,gender,МУЖ
626,passport_series,0976
1206,surname,ГУРЬЕВ
753,surname,СИТНИКОВ
158,department_code,432-522
680,noise,ПАСПОРТ
1682,issue_date,29.10.2012
1991,department_code,682-191
1724,passport_id,7276 180402
282,birth_place,Г. МАКУШИНО
591,passport_id,5754 345845
642,department_code,203-284
1990,patronymic,ВЯ4ЕСLАВОВНА
245,noise,ДАТА ВЫДАЧИ
1738,patronymic,ГОРДЕЕВИЧ
881,passport_series,8862
133,firstname,ФЕЛИКС
571,gender,ЖЕН.
735,noise,ЛИЧНЫЙ КОД
1262,passport_number,936281
679,passport_id,8740 817565
8,noise,КОД ПОДРАЗДЕЛЕНИЯ
262,surname,МЕЛЬНИКОВА
1773,firstname,СИЛА
293,passport_series,0669
775,department_code,721-569
1337,passport_id,3333 265606
1301,noise,395-102
164,issue_date,26.07.2023
1836,passport_number,774962
1947,noise,ПОДПИСЬ ВЛAДЕЛЬЦА
1529,passport_number,368915
1521,issue_date,09.07.2018
1745,passport_number,787038
200,noise,<<<<<<<<<<<<<<<<
1517,noise,24.03.1921
839,birth_place,Г. ГРЕМЯЧИНСК (ПЕРМ.)
716,issued_by,ПАСП0РТНО-ВИЗОВАЯ СЛУЖБА ОВД ПО ТЮМЕНСКОЙ ОБЛАСТИ В Г. ТОБОЛЬCК
1426,gender,МУЖ
1374,passport_series,1299
1187,department_code,691-867
250,patronymic,6ОЛЕCLАВОВНА
282,passport_series,2754
1451,noise,КОД ПОДPАЗДЕЛЕНИЯ
160,noise,КОД П0ДPА3ДЕLЕНIЯ
905,passport_series,1977
1457,noise,ПОДПИСЬ ВЛАДЕJЬЦА
472,patronymic,ГЕHНАДИЕВНА
1996,issue_date,17.03.2026
1575,noise,КОД ПОДРАЗДЕLЕНИЯ
1842,noise,ОТDЕЛЕНИЕ
576,firstname,ФИРС
161,issue_date,18.09.2018
171,firstname,СОФИЯ
51,passport_id,4557 888737
1354,surname,ЕМЕЛЬЯНОВА
1453,passport_series,4728
761,noise,ДАТА ВЫДАЧИ
1149,firstname,ВАЛЕРIЯ
150,noise,ЛИЧНЫЙ КОД
286,birth_date,07.09.1966
1813,department_code,513-793
1749,department_code,171-033
1703,passport_id,0544059079
528,noise,333341
663,birth_place,Г. MЕРЕНГА
1904,passport_id,3770 527747
1864,issue_date,11.01.2026
517,noise,МЕСТО ЖИТЕЛЬСТВА
96,birth_date,12.09.1990
1837,gender,ЖЕН.
1325,passport_number,068639
1941,surname,АЛЕКСЕЕВА
1686,passport_series,2011
1995,passport_series,5275
857,issued_by,ГJАВНОЕ УПРАВЛЕHIЕ МВД PОССИИ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ В Г. ВОЛГОГРАД
348,surname,ВЛАДИМИРОВ
1128,noise,197-389
1080,department_code,193-293
1794,firstname,ВNКТ0Р
1400,noise,ДAТА ВЫДАЧI
195,passport_number,310418
1279,surname,МАТВЕЕВ
952,passport_number,741153
385,patronymic,ЕГОРOВНА
1756,patronymic,ГУРЬЕВИЧ
646,firstname,ЭЛЕОНОРА
1649,patronymic,НАТАНОВНА
1315,passport_series,8674
1221,passport_number,420649
757,issued_by,ПАСПОРTНЫЙ СТОЛ ОВД ПО СМОLЕНСКОЙ ОБЛАСТN В Г. РОСЛАВЛЬ
858,gender,ЖЕН.
168,issue_date,06.11.2014
1020,patronymic,АБРАМОВИ4
1269,passport_series,0671
200,issue_date,19.12.2019
650,firstname,ЕBДОКИЯ
790,passport_id,6742266776
1855,noise,517-762
613,patronymic,6ОГДAНОВИЧ
346,birth_place,Г. ПЯТИГОРСК
282,noise,<<<<<<<<<<<<<<<<
1711,issue_date,04.08.2009
1,department_code,742-361
1601,issued_by,ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО УЛЬЯНОВСКОЙ ОБЛАСТИ
1666,noise,<<<<<<<<<<<<<<<<
1367,noise,КOД ПОДРAЗDЕЛЕНИЯ
382,noise,ДАТА ВЫДАЧИ
1593,passport_number,195245
1185,noise,ПОДПИСЬ ВЛАДЕЛЬЦА
186,passport_number,136601
1030,issued_by,ОТДЕЛ МВD РОССNИ ПО ЛИПЕЦКОЙ ОБЛАСТИ В Г. ЛИПEЦК
1695,birth_date,03.12.2007
1777,passport_series,5239
198,passport_series,4149
292,passport_id,1233 501337
1223,issued_by,УПРАВЛЕНИЕ МВД РОCСИИ ПО ХАНТЫ-МАНСИЙСКОМУ АВТОНОМНОМУ OКРУГУ — ЮГРЕ В Г. НИЖНЕВАРТОВСК
291,noise,111-139
206,gender,МУЖ
783,passport_series,5380
1876,passport_number,628270
237,passport_number,835307
283,noise,КОД ПОДРАЗДЕЛЕНIЯ
109,birth_date,10.00.1999
373,passport_id,0145340021
106,birth_date,13.10.1967
267,noise,РОССИЙСКАЯ ФЕДЕРАЦИЯ
1058,passport_series,4595
1689,birth_date,26.08.1970
651,issue_date,13.06.2052
1813,passport_id,3334 101770
1582,passport_number,869688
1809,birth_date,27.05.2004
1619,noise,429393
868,passport_number,060245
221,department_code,392-082
1678,department_code,461-330
760,issue_date,24.06.2011
429,firstname,ПАВЕЛ
107,issued_by,ОТДЕЛ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССIИ ПО КРАСНОДАРСКОМУ КРАЮ В Г. ГЕЛЕНДЖИК
1549,issued_by,ОТДЕЛ МВD РOССИИ ПО ЛЕНNHГРAДСКОЙ ОБЛАСТИ
1555,passport_id,8534 000813
1821,noise,344986
736,passport_number,124807
1332,issued_by,ОТДЕЛЕНИЕ УФМС РОCСИИ ПО ЗАБАЙКАLЬСКОMУ КРАЮ В Г. КРАСНОКАМЕHСК
1731,surname,ГОРБУНОBА
982,issue_date,18.12.2122
1849,noise,ПАСПОРТ
1637,surname,ТРЕТЬЯКОВ
606,birth_place,Г- КАШИРА
807,issued_by,ОТДЕЛ ПО ВОПРOСАМ МИГРАЦИИ МВД РОССИИ ПО ЕВРЕЙСКОЙ АВТОНОМНОЙ ОБЛAСТИ
577,passport_id,1592 164410
870,firstname,АДАМ
1491,firstname,МИЛАН
1665,patronymic,HАТАНОВНА
235,passport_id,4277 214213
1263,birth_place,Г. ЕР6ОГАЧЕН
584,issue_date,02.00.8009
1220,noise,ОТДЕЛEНИЕ
168,firstname,А8КСЕНТNЙ
1357,noise,РОССИЙСКАЯ ФЕДЕРАЦИЯ
1611,firstname,ЯКОВ
1137,firstname,МИНА
1280,passport_id,5577 450040
1179,passport_id,2594968475
1426,birth_place,Г. KУРСК
907,passport_series,9646
1550,gender,МУЖ
397,birth_date,08.01.1994
709,passport_series,0130
1773,firstname,СИЛА
269,passport_number,717176
285,patronymic,АСКОЛЬДОВНА
1931,passport_id,5054 559050
1665,surname,КАЛАШНИКОВА
1122,birth_place,Г. ТАМБЕЙ
572,birth_date,04/11/1954
1381,issue_date,08.07.2007
1616,birth_place,Г. УСТЬ-КAТА8
858,issue_date,05.03.2022
1264,birth_place,Г- ДЗЕРЖИНСК
293,issued_by,ГЛАВНОЕ УПРAВЛЕНИЕ MВД PОССИИ ПО ОРЕНБУРГСКОЙ ОБЛАСТИ В Г. ОРЕНБУРГ
99,noise,607-734
1276,noise,995682
372,passport_series,2533
1929,passport_series,2159
1060,patronymic,ВЛАДИСJАВОВНА
172,birth_date,02/10/2003
1432,gender,МУЖ
612,noise,<<<<<<<<<<<<<<<<
433,birth_date,22.08.1983
1367,birth_date,27.11.1999
1224,birth_date,07.04.1995
1398,issued_by,ГЛАВНОЕ УПРАВЛЕНИЕ МВД РОССИИ П0 АМУРСКОЙ ОБЛАСТИ
83,birth_place,Г. КАМЕНЬ-НA-ОБИ
131,noise,РOССNЙСКАЯ ФЕДЕРАЦИЯ
1922,surname,KРЮKОВА
1380,noise,781-564
1147,birth_date,02/02/1975
265,birth_place,Г. КИМРЫ
1790,issue_date,09.04.2009
864,passport_number,583916
437,noise,03.12.1933
1068,birth_place,Г. ЯСНЫЙ (0РЕНБ.)
778,birth_place,Г. СТЕРЛИТАМАК
21,gender,МУЖ.
1765,department_code,482-026
1415,issue_date,04.12.2018
1970,noise,486-446
1411,department_code,931-128
1670,patronymic,ФЕДОРОВНА
575,passport_id,6965 070256
83,noise,ЛИЧHЫЙ КОD
211,noise,855300
1334,noise,МЕСТО ЖNTЕJЬСТВА
1722,passport_number,816108
1587,noise,629-613
691,birth_date,14.05.1991
1023,department_code,022-892
1372,passport_series,8885
454,issued_by,ГЛАВНОЕ УПPАВJЕНИЕ МВД РОСCИИ ПО PЕСПУ6ЛИКЕ ТЫВА 8 Г. КЫЗЫJ
1178,passport_id,1535 308354
864,birth_date,19.09.1985
1988,passport_number,051390
180,birth_date,08.12.1974
1196,passport_series,7234
360,surname,ФРОЛОВ
1907,surname,МЕРКУШЕВА
1600,surname,ВЛАСОВА
1255,noise,ЛИЧНЫЙ КОД
1992,noise,<<<<<<<<<<<<<<<<
1725,gender,MУЖ
1007,birth_place,Г  МАЛОЯРОСЛАВЕЦ
1335,passport_series,9570
1563,passport_id,0359071607
1580,birth_place,Г. ЗЛАТОУСТ
67,birth_date,21.11.1975
1682,passport_id,1166538191
1719,passport_number,595677
408,passport_id,7685 127819
41,issue_date,27.10.7006
1994,noise,31.12.1978
667,passport_id,6836 621377
1942,passport_id,8127100017
777,firstname,СВЕTЛАНA
166,birth_place,Г/ ИГАРКA
118,passport_series,7032
1659,department_code,671-042
640,birth_place,Г. БИРOБИДЖАH
473,noise,ПАCПОРТ
597,passport_id,5752644348
455,passport_id,6964010810
1351,birth_place,Г. ЯКУТСК
1450,passport_series,8185
912,birth_place,Г/ КРАСНОКАМСК
1672,birth_place,Г. СУЗДАЛЬ
470,patronymic,AАРОНОВИЧ
1658,birth_date,17 02 1871
994,noise,ДАТА ВЫДАЧИ
56,passport_series,2788
85,patronymic,АНДРЕЕ8НА
834,passport_id,4073 983002
605,surname,АКСЕНОВ
1271,noise,<<<<<<<<<<<<<<<<
1535,surname,ДАHIЛОВА
102,patronymic,БОРИСОВIЧ
652,issue_date,19.12.2012
1087,birth_place,Г/ КАLАЧИНСК
1128,noise,ПОДПИСЬ ВЛАДЕЛЬЦА
676,gender,ЖЕН
1914,patronymic,ОJЕГОВНA
1365,passport_number,833979
1102,passport_number,259979
28,noise,01.05.1935
1430,passport_series,2270
710,birth_date,08.09.1970
1032,passport_number,564030
721,noise,20-07-1974
458,issue_date,10.01.2018
1104,department_code,303-548
1626,birth_date,15.12.7998
1028,issue_date,06.28.2007
1119,noise,674-307
1144,birth_date,28.05.1984
951,noise,12.07.2006
1429,surname,КAПУСТИН
1669,birth_date,26.04.1879
1017,issue_date,03.06.2011
1663,passport_id,3934728505
161,issued_by,ГЛАВНОЕ УПРАВЛЕНИЕ МВD РОССИИ ПО РЕСПУБLИКЕ КОMИ В Г. СЫКТЫВКАP
1521,birth_place,Г. KРАСНОУФИМСК
1972,surname,ЕМЕЛЬЯНОВ
1414,birth_date,18.02.1961
1242,patronymic,ЗАХАPОВНА
1485,firstname,НАДЕЖДА
1122,passport_series,5550
426,noise,ДАТА ВЫДАЧИ
1212,noise,КОД ПОДРАЗДЕЛЕНИЯ
1467,passport_series,4348
1944,issue_date,08.04.2024
808,firstname,ВСЕМИЛ
1132,issue_date,06.04.2005
1327,gender,ЖЕН.
1010,birth_date,01.07.1996
1167,passport_id,8251241904
865,passport_series,9287
951,birth_place,Г. АPГАЯШ
1340,gender,ЖЕН
1734,firstname,ГЕННАДИЙ
205,noise,ДАTА ВЫДАЧИ
1404,department_code,811-511
431,passport_series,9374
1889,noise,ОТДЕЛЕНИЕ
446,passport_number,858348
1084,passport_number,541866
912,issued_by,МЕЖРАЙОННЫЙ ОТДЕL УФМС РОССИИ ПО ПЕНЗЕНСКОЙ ОБЛАСТИ В Г. ПЕНЗА
812,noise,<<<<<<<<<<<<<<<<
1903,surname,НОСОВ
1639,issued_by,ОТДЕЛ ПОЛИЦИИ УМВД РОССИИ ПО AСТРАХАНСКОЙ ОБЛАСТИ В Г. АСТРАХАНЬ
630,passport_number,226946
1945,noise,572985
373,passport_id,0145 340021
1050,patronymic,ГУРЬЕВИЧ
760,surname,САВИН
824,department_code,422-547
1565,passport_number,794777
275,issued_by,ОTДЕЛЕНИЕ ПО ВОПРОСАМ MИГРАЦNИ ОМВД РОССИИ ПО РЕСПУБЛИКЕ МАPИЙ ЭЛ В Г. В0ЛЖCК
859,noise,МЕСTО ЖИTЕЛЬСТВА
363,birth_place,Г. ЛУХОВИЦЫ
1900,passport_id,5731 288561
1730,issue_date,13.06.2006
755,surname,НОВИКОВ
504,passport_series,3282
1743,passport_id,8275 603111
1004,department_code,872-280
802,birth_date,01/09/1968
106,birth_date,13.10.1967
788,firstname,РАТИБОР
1065,passport_number,848049
1098,passport_number,968498
1627,passport_number,291084
807,birth_date,16-02-1977
312,birth_place,Г. ИШИМ
1527,issued_by,ПАСПОРТНЫЙ СТОЛ ОВД ПО ОРЛОВСКОЙ ОБЛАСТИ В Г. МЦEНСК
185,passport_number,501596
1534,noise,МЕСTО ЖИТЕЛЬСТВА
1195,passport_series,3170
1933,surname,ГУЛЯEВ
1234,issued_by,ОТДЕЛЕНИЕ ПО ВОПРОСАМ МИГРАЦИИ ОМВД РОССИИ ПО КУРГАНСКОЙ ОБЛАСТИ В Г. ШАДРИНСК
284,passport_number,067648
1050,birth_place,Г. НАБЕРЕЖНЫЕ ЧЕЛНЫ
1308,passport_id,8141857887
1710,passport_series,8858
106,passport_number,776081
1656,noise,PNRUS<<<<<<<<<<<
176,department_code,532-324
999,noise,511893
926,passport_series,5157
398,birth_place,Г. АЛДАН
508,issue_date,09.35.7025
1395,birth_date,04.05.1989
1706,passport_number,292165
354,passport_id,6349071311
830,surname,ЕРШОВ
17,passport_number,898794
609,noise,18.07.2021
671,passport_series,0833
1997,passport_number,332357
471,noise,567358
1358,firstname,МАРГАРИТА
1932,noise,ДАТА ВЫДАЧИ
1534,passport_id,7447414864
673,noise,ОТДЕЛЕНИЕ
1926,passport_id,8696597855
1767,passport_series,4957
1448,birth_date,07.11.1966
1001,birth_place,Г. СИБAЙ
251,noise,ПАСП0РТ
533,birth_place,Г. МИНЕРАЛЬНЫЕ ВОДЫ
1337,firstname,ФИРС
433,passport_number,797621
1649,passport_id,6183980977
1438,noise,10.11.1928
136,passport_id,5669184005
475,issue_date,16.11.2010
1323,passport_number,243502
1976,passport_series,2744
65,birth_date,04.08.1988
1386,issue_date,18.01.2007
602,passport_id,6794884224
1688,noise,PNRUS<<<<<<<<<<<
901,birth_date,51.07.1986
1774,surname,ВOР0НЦОВ
1549,passport_number,598695
397,firstname,ЭРАСТ
1887,passport_number,295387
641,issued_by,УПРАВЛЕНИЕ ВНУТРЕННИХ ДЕЛ ПО РEСПУ6ЛИКЕ БАШКОРTОСТАН
1295,birth_date,15.01.1994
1404,passport_number,569225
1866,patronymic,АЛЬБЕРТОВНA
1606,passport_id,8557713559
1156,birth_place,Г. АЛЕКСАНДРОВ ГАЙ
1536,department_code,832-344
994,issued_by,ГJАВНОЕ УПPАВЛЕНИЕ MВД РОССИИ ПO КУРСКОЙ ОБLАСTИ В Г. КУРСК
522,passport_series,8043
555,noise,РОССИЙСКAЯ ФЕДЕРАЦIЯ
1755,noise,КОД ПOДРА3ДЕJЕНИЯ
146,noise,08 04 2015
1519,passport_id,0330 534616
492,passport_series,4882
332,department_code,343-479
691,firstname,ГEОРГИЙ
651,birth_place,Г. ТАМБЕЙ
745,passport_id,5836 516847
881,passport_number,557213
1185,firstname,ИРАIДА
877,issued_by,ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ МВД РОССИИ ПО НОВОСИБИРСКОЙ ОБЛАСТИ В Г/ БЕРДСК
1128,firstname,КЛAВДИЙ
334,firstname,ВАЛЕНТИН
771,firstname,УЛЬЯНА
1529,patronymic,ИГОРЕВНА
237,noise,ДАTА ВЫДАЧИ
1215,birth_date,22.07.2802
955,birth_date,09.06.1973
825,department_code,282-171
1600,passport_number,802046
195,passport_id,6994 310418
1446,passport_series,7028
1454,department_code,422-263
973,passport_id,1770 579930
118,passport_id,7032823582
1972,birth_place,Г. ЛАБЫТHАНГИ
1282,patronymic,АРТУРОВИЧ
602,passport_number,884224
289,birth_date,04.12.1967
1909,passport_series,7491
1768,passport_id,4875 967148
54,birth_date,05 35 1993
589,issue_date,13.03.2025
303,passport_series,4727
1867,passport_number,781349
1819,noise,<<<<<<<<<<<<<<<<
610,department_code,161-605
939,noise,ЛИЧНЫЙ КОД
556,gender,МУЖ
526,passport_id,0685 074641
1720,issued_by,ОТДЕЛ ПОЛИЦИИ УМВД РОССИИ ПО ТУЛЬСКОЙ ОБЛАСTИ
883,passport_id,2479707280
523,passport_id,1881302902
63,birth_date,28.07.1977
309,noise,459675
359,department_code,941-893
1255,noise,27.10.1902
945,department_code,822-571
344,firstname,НАИНА
638,passport_id,2950 902228
1669,passport_id,8995140579
1583,gender,ЖEH.
989,issue_date,13.07.2019
539,passport_series,2532
804,noise,064439
613,birth_place,Г. ЖИГУЛЕВСК
1946,issued_by,ОТДEЛ МВД РОССИI ПО ПСКОBСКОЙ ОБЛАСТИ
1868,gender,ЖЕН.
1153,noise,161-706
1883,issued_by,МЕЖPАЙОННЫЙ ОТДЕЛ УФМС Р0ССИИ ПО КАРАЧАЕВО-ЧEРКЕССКОЙ PЕСПУБЛИКE В Г. ЧЕРКЕСCК
1033,passport_number,213406
1505,patronymic,РУСЛАНОВНА
687,issue_date,19.05.2016
9,passport_number,805472
1219,passport_number,198076
62,gender,ЖЕН.
174,department_code,431-038
16,department_code,912-425
1562,birth_place,Г. ЯР-САЛЕ
1996,passport_series,3327
1280,passport_number,450040
1185,passport_id,4182960173
1528,passport_id,3990 751959
1502,noise,КОД ПОДРАЗДЕЛЕНИЯ
698,passport_series,2434
496,patronymic,БОЛЕСЛАВОВНА
687,passport_id,7374 358380
242,noise,<<<<<<<<<<<<<<<<
973,passport_number,579930
537,department_code,841-689
1161,surname,СЕЛИВЕРСТОВ
430,birth_date,03.06.1974
306,firstname,ФЕДОР
1566,passport_id,7278 696525
7,firstname,ЮЛИЯ
442,noise,14.09.1949
791,birth_place,Г. ЭЛЬТОН
202,birth_place,Г. ХАБАРО8СК
360,issue_date,20.08.2004
889,birth_place,"Г. МОСКВА, МГУ"
39,issued_by,ОТДЕЛ УФМС PОССИI ПО РЕСПУБЛИКЕ ХАКАСИЯ В Г. АБАКАН
819,birth_date,05.02.1976
580,issued_by,ГЛАВНОЕ УПРАВЛЕНИЕ МВД РОССNИ ПО САМAРСKОЙ 0БЛАСТИ
1870,issue_date,27.06.2015
755,passport_id,4179046756
458,firstname,KСЕHИЯ
558,department_code,583-676
641,issue_date,66.08.2009
1280,noise,<<<<<<<<<<<<<<<<
466,passport_id,7967 801228
1091,birth_date,15.01.2005
1853,passport_number,590531
6,noise,ДАТА 8ЫДА4И
1790,passport_series,1736
418,passport_series,1788
1355,noise,PNRUS<<<<<<<<<<<
1852,noise,<<<<<<<<<<<<<<<<
1666,noise,423-796
1200,passport_id,4140 502730
854,noise,МЕСТО ЖИТЕЛЬСТВА
407,passport_id,9683 192151
394,issue_date,15.10.2009
1323,patronymic,КIРNЛЛО8НА
1605,passport_number,807829
823,passport_id,2151578575
243,passport_id,1348872454
490,passport_id,3490056020
1038,birth_date,03.02.1976
1910,firstname,АНЖЕЛА
1356,surname,АБРАМOВ
1426,noise,02.08.1947
1418,patronymic,ЕЛИЗАРОВИЧ
447,passport_id,6885 596754
665,issue_date,25.02.2009
1514,passport_number,539590
1665,passport_id,6329 312077
283,noise,369-896
1631,issue_date,05.11.2024
911,birth_place,Г. БЕЛОГОРСК (АМУР.)
393,noise,ОТДЕJЕНИЕ
1589,noise,<<<<<<<<<<<<<<<<
724,passport_id,8739726032
587,birth_place,Г. PУЗА
1175,passport_series,0637
780,patronymic,ФАДЕЕВИЧ
1737,issue_date,14.09.2011
1843,issue_date,16.09.2020
1623,noise,07.07.2024
1448,patronymic,ИЛАРИОНОВИЧ
778,patronymic,ГЕРТРУДОВИЧ
754,surname,ФОМИН
457,firstname,СИЛЬВЕСTР
1781,passport_series,7286
553,passport_series,8729
1293,passport_series,8469
534,passport_id,1537199283
350,noise,385-805
471,firstname,САВВАТИЙ
952,birth_place,Г. ВЕЛИКИЙ УCТЮГ
1665,passport_number,312077
1037,birth_date,45.05.1965
358,surname,MИХЕE8А
1544,passport_number,408309
792,noise,547-998
1417,passport_series,1882
376,passport_id,8991988536
970,issued_by,ПАСПОРТНЫЙ СТОЛ ОВД ПO РЕСПУБЛИКЕ МОPДОВИЯ В Г. САРАНCК
1018,issued_by,ОТДEЛ ПОЛИЦИИ УМВД РОССИИ ПО СAХАЛNНСКОЙ ОБЛАСТИ В Г. ЮЖНО-САХАЛIНCK
1326,passport_series,9232
331,department_code,852-663
1694,passport_id,0253 954377
778,passport_series,3930
986,surname,БУР0ВА
1849,issued_by,УПPАВЛЕНИЕ МВД РОССИИ ПO АРХАНГЕЛЬСКОЙ ОБЛАСТИ
1100,passport_series,9448
899,birth_date,27.01.1964
921,passport_id,2572862141
219,firstname,ЛЮДМИЛА
1973,birth_date,26.08.1393
632,passport_series,6065
1131,passport_id,0142 888666
473,issued_by,ОТДЕЛЕНИЕ УФМC PОCСИИ ПО ОМСКОЙ ОБЛАСТИ
1951,passport_id,9262620692
1344,surname,АРХИП0В
140,passport_id,2893130805
313,surname,НИКИФОРОВ
1295,passport_series,3687
1545,issued_by,OТДЕЛ ПО ВОПРОCАМ MИГРAЦИN МВД РОССИИ ПО РЕСПУБЛИКЕ КАЛМЫКИЯ В Г. ЭЛИСТА
1525,birth_place,Г. КУРIЛЬСК
175,noise,31.11.1991
1903,patronymic,ЕФСTАФЬЕВИЧ
735,issue_date,08.07.2026
164,gender,ЖEН
1018,surname,САВЕЛЬEВ
829,noise,ОТДЕЛЕHИЕ
224,surname,РОЖКОВ
1668,passport_number,623531
223,noise,ПАСП0РТ
422,issue_date,23.05.2008
910,surname,ЛУКИНА
1084,passport_id,6887641866
504,passport_id,3282928461
1853,passport_id,3288590536
1,surname,БРАГИНА
670,noise,PNRUS<<<<<<<<<<<
1026,passport_series,3867
1833,birth_date,20.06.1991
328,issued_by,ОTДЕЛ ПО ВОПРОСAМ МИГРAЦИИ ОМ8Д РОССИИ ПО ТАМ6ОВСКОЙ О6ЛАСTИ 8 Г. ТАМБОВ
498,birth_place,Г. ЯХРОMА
325,passport_number,804852
201,issued_by,ОТДEЛЕНИЕ УФМС PОССИИ ПО ПЕРМСКОМУ КРАЮ В Г. ЛЫСЬВA
177,passport_id,6582619429
793,birth_date,29.01.1977
213,passport_id,1377 498033
847,department_code,131-863
1614,surname,ДАНИЛОВ
1352,gender,ЖЕН
645,passport_number,458488
